"","query","noutputs"
8388,"\W!x{bene\w+\Wpost\w+}\W",0
8389,"\W!x{bene\w+\W\w+tial}\W",0
8390,"\W!x{bene\w+\Wmal\w+}\W",0
8391,"\W!x{bene\w+\W\w+ism}\W",0
8392,"\W!x{bene\w+\Wdia\w+}\W",0
8393,"\W!x{bene\w+\W\w+homo?\w+}\W",0
8394,"\W!x{bene\w+\Wmulti\w+}\W",0
8395,"\W!x{bene\w+\W\w+gr(ad|ess)\w+}\W",0
8396,"\W!x{bene\w+\Wanti\w+}\W",0
8397,"\W!x{bene\w+\Wmono\w+}\W",0
8398,"\W!x{bene\w+\W\w+logy}\W",0
8399,"\W!x{bene\w+\W\w+spire\w+}\W",0
8400,"\W!x{trans\w+\Wa\w+}\W",83
8401,"\W!x{trans\w+\Wan\w+}\W",55
8402,"\W!x{trans\w+\W\w+er}\W",11
8403,"\W!x{trans\w+\Wco\w+}\W",7
8404,"\W!x{trans\w+\W\w+ly}\W",5
8405,"\W!x{trans\w+\Wbe\w+}\W",17
8406,"\W!x{trans\w+\Wre\w+}\W",2
8407,"\W!x{trans\w+\W\w+or}\W",19
8408,"\W!x{trans\w+\W\w+ion}\W",1
8409,"\W!x{trans\w+\Win\w+}\W",34
8410,"\W!x{trans\w+\Wde\w+}\W",1
8411,"\W!x{trans\w+\Wdi\w+}\W",3
8412,"\W!x{trans\w+\W\w+ent}\W",0
8413,"\W!x{trans\w+\W\w+geo?\w+}\W",0
8414,"\W!x{trans\w+\W\w+al}\W",5
8415,"\W!x{trans\w+\Wcom\w+}\W",1
8416,"\W!x{trans\w+\Wcon\w+}\W",2
8417,"\W!x{trans\w+\Wun\w+}\W",0
8418,"\W!x{trans\w+\Wex\w+}\W",1
8419,"\W!x{trans\w+\Wen\w+}\W",1
8420,"\W!x{trans\w+\Wpro\w+}\W",1
8421,"\W!x{trans\w+\W\w+ation}\W",0
8422,"\W!x{trans\w+\W\w+ive}\W",0
8423,"\W!x{trans\w+\Wdis\w+}\W",1
8424,"\W!x{trans\w+\W\w+ous}\W",1
8425,"\W!x{trans\w+\W\w+ate}\W",0
8426,"\W!x{trans\w+\W\w+ure}\W",2
8427,"\W!x{trans\w+\Wpre\w+}\W",2
8428,"\W!x{trans\w+\W\w+ment}\W",0
8429,"\W!x{trans\w+\W\w+ence}\W",2
8430,"\W!x{trans\w+\W\w+able}\W",0
8431,"\W!x{trans\w+\W\w+ant}\W",0
8432,"\W!x{trans\w+\W\w+ity}\W",4
8433,"\W!x{trans\w+\W\w+ness}\W",20
8434,"\W!x{trans\w+\W\w+ance}\W",1
8435,"\W!x{trans\w+\W\w+ful}\W",0
8436,"\W!x{trans\w+\Wim\w+}\W",1
8437,"\W!x{trans\w+\W\w+age}\W",6
8438,"\W!x{trans\w+\W\w+ish}\W",1
8439,"\W!x{trans\w+\W\w+ic}\W",0
8440,"\W!x{trans\w+\W\w+ary}\W",1
8441,"\W!x{trans\w+\W\w+mi[ts]\w+}\W",0
8442,"\W!x{trans\w+\W\w+bio?\w+}\W",6
8443,"\W!x{trans\w+\W\w+ise}\W",1
8444,"\W!x{trans\w+\Wbi\w+}\W",0
8445,"\W!x{trans\w+\W\w+less}\W",0
8446,"\W!x{trans\w+\Winter\w+}\W",1
8447,"\W!x{trans\w+\Wmis\w+}\W",0
8448,"\W!x{trans\w+\W\w+ible}\W",0
8449,"\W!x{trans\w+\Wcol\w+}\W",1
8450,"\W!x{trans\w+\Wtri\w+}\W",0
8451,"\W!x{trans\w+\W\w+spect?\w+}\W",0
8452,"\W!x{trans\w+\Wem\w+}\W",0
8453,"\W!x{trans\w+\W\w+pan\w+}\W",0
8454,"\W!x{trans\w+\W\w+ver[ts]\w+}\W",0
8455,"\W!x{trans\w+\Wsub\w+}\W",1
8456,"\W!x{trans\w+\W\w+press\w+}\W",1
8457,"\W!x{trans\w+\W\w+port\w+}\W",0
8458,"\W!x{trans\w+\W\w+ian}\W",0
8459,"\W!x{trans\w+\W\w+auto?\w+}\W",2
8460,"\W!x{trans\w+\W\w+ist}\W",1
8461,"\W!x{trans\w+\W\w+dict?\w+}\W",2
8462,"\W!x{trans\w+\W\w+form\w+}\W",1
8463,"\W!x{trans\w+\Wil\w+}\W",0
8464,"\W!x{trans\w+\Wnon\w+}\W",0
8465,"\W!x{trans\w+\W\w+ship}\W",1
8466,"\W!x{trans\w+\W\w+scri(pt|b)\w+}\W",0
8467,"\W!x{trans\w+\W\w+stru(ct)?\w+}\W",0
8468,"\W!x{trans\w+\W\w+eer}\W",0
8469,"\W!x{trans\w+\W\w+c[ae]pt\w+}\W",0
8470,"\W!x{trans\w+\W\w+cial}\W",0
8471,"\W!x{trans\w+\W\w+cide\w+}\W",0
8472,"\W!x{trans\w+\W\w+fact?\w+}\W",0
8473,"\W!x{trans\w+\W\w+p(el|uls)\w+}\W",0
8474,"\W!x{trans\w+\Wir\w+}\W",0
8475,"\W!x{trans\w+\W\w+ject\w+}\W",0
8476,"\W!x{trans\w+\W\w+tude}\W",0
8477,"\W!x{trans\w+\Wuni\w+}\W",0
8478,"\W!x{trans\w+\W\w+hood}\W",0
8479,"\W!x{trans\w+\W\w+tract\w+}\W",0
8480,"\W!x{trans\w+\W\w+ize}\W",0
8481,"\W!x{trans\w+\W\w+pa(th|ss)\w+}\W",0
8482,"\W!x{trans\w+\Wcontra\w+}\W",0
8483,"\W!x{trans\w+\Wbene\w+}\W",0
8484,"\W!x{trans\w+\Wtrans\w+}\W",0
8485,"\W!x{trans\w+\W\w+fle[cx]\w+}\W",0
8486,"\W!x{trans\w+\W\w+rupt\w+}\W",0
8487,"\W!x{trans\w+\W\w+graph\w+}\W",0
8488,"\W!x{trans\w+\Wpost\w+}\W",0
8489,"\W!x{trans\w+\W\w+tial}\W",0
8490,"\W!x{trans\w+\Wmal\w+}\W",0
8491,"\W!x{trans\w+\W\w+ism}\W",0
8492,"\W!x{trans\w+\Wdia\w+}\W",0
8493,"\W!x{trans\w+\W\w+homo?\w+}\W",0
8494,"\W!x{trans\w+\Wmulti\w+}\W",0
8495,"\W!x{trans\w+\W\w+gr(ad|ess)\w+}\W",0
8496,"\W!x{trans\w+\Wanti\w+}\W",0
8497,"\W!x{trans\w+\Wmono\w+}\W",0
8498,"\W!x{trans\w+\W\w+logy}\W",0
8499,"\W!x{trans\w+\W\w+spire\w+}\W",0
8500,"\W!x{\w+fle[cx]\w+\Wa\w+}\W",58
8501,"\W!x{\w+fle[cx]\w+\Wan\w+}\W",15
8502,"\W!x{\w+fle[cx]\w+\W\w+er}\W",11
8503,"\W!x{\w+fle[cx]\w+\Wco\w+}\W",2
8504,"\W!x{\w+fle[cx]\w+\W\w+ly}\W",17
8505,"\W!x{\w+fle[cx]\w+\Wbe\w+}\W",6
8506,"\W!x{\w+fle[cx]\w+\Wre\w+}\W",9
8507,"\W!x{\w+fle[cx]\w+\W\w+or}\W",13
8508,"\W!x{\w+fle[cx]\w+\W\w+ion}\W",4
8509,"\W!x{\w+fle[cx]\w+\Win\w+}\W",5
8510,"\W!x{\w+fle[cx]\w+\Wde\w+}\W",2
8511,"\W!x{\w+fle[cx]\w+\Wdi\w+}\W",6
8512,"\W!x{\w+fle[cx]\w+\W\w+ent}\W",2
8513,"\W!x{\w+fle[cx]\w+\W\w+geo?\w+}\W",3
8514,"\W!x{\w+fle[cx]\w+\W\w+al}\W",3
8515,"\W!x{\w+fle[cx]\w+\Wcom\w+}\W",0
8516,"\W!x{\w+fle[cx]\w+\Wcon\w+}\W",0
8517,"\W!x{\w+fle[cx]\w+\Wun\w+}\W",3
8518,"\W!x{\w+fle[cx]\w+\Wex\w+}\W",0
8519,"\W!x{\w+fle[cx]\w+\Wen\w+}\W",3
8520,"\W!x{\w+fle[cx]\w+\Wpro\w+}\W",1
8521,"\W!x{\w+fle[cx]\w+\W\w+ation}\W",0
8522,"\W!x{\w+fle[cx]\w+\W\w+ive}\W",0
8523,"\W!x{\w+fle[cx]\w+\Wdis\w+}\W",3
8524,"\W!x{\w+fle[cx]\w+\W\w+ous}\W",0
8525,"\W!x{\w+fle[cx]\w+\W\w+ate}\W",3
8526,"\W!x{\w+fle[cx]\w+\W\w+ure}\W",1
8527,"\W!x{\w+fle[cx]\w+\Wpre\w+}\W",1
8528,"\W!x{\w+fle[cx]\w+\W\w+ment}\W",1
8529,"\W!x{\w+fle[cx]\w+\W\w+ence}\W",3
8530,"\W!x{\w+fle[cx]\w+\W\w+able}\W",0
8531,"\W!x{\w+fle[cx]\w+\W\w+ant}\W",1
8532,"\W!x{\w+fle[cx]\w+\W\w+ity}\W",2
8533,"\W!x{\w+fle[cx]\w+\W\w+ness}\W",1
8534,"\W!x{\w+fle[cx]\w+\W\w+ance}\W",1
8535,"\W!x{\w+fle[cx]\w+\W\w+ful}\W",0
8536,"\W!x{\w+fle[cx]\w+\Wim\w+}\W",4
8537,"\W!x{\w+fle[cx]\w+\W\w+age}\W",3
8538,"\W!x{\w+fle[cx]\w+\W\w+ish}\W",0
8539,"\W!x{\w+fle[cx]\w+\W\w+ic}\W",0
8540,"\W!x{\w+fle[cx]\w+\W\w+ary}\W",0
8541,"\W!x{\w+fle[cx]\w+\W\w+mi[ts]\w+}\W",0
8542,"\W!x{\w+fle[cx]\w+\W\w+bio?\w+}\W",2
8543,"\W!x{\w+fle[cx]\w+\W\w+ise}\W",0
8544,"\W!x{\w+fle[cx]\w+\Wbi\w+}\W",0
8545,"\W!x{\w+fle[cx]\w+\W\w+less}\W",0
8546,"\W!x{\w+fle[cx]\w+\Winter\w+}\W",1
8547,"\W!x{\w+fle[cx]\w+\Wmis\w+}\W",0
8548,"\W!x{\w+fle[cx]\w+\W\w+ible}\W",1
8549,"\W!x{\w+fle[cx]\w+\Wcol\w+}\W",0
8550,"\W!x{\w+fle[cx]\w+\Wtri\w+}\W",0
8551,"\W!x{\w+fle[cx]\w+\W\w+spect?\w+}\W",2
8552,"\W!x{\w+fle[cx]\w+\Wem\w+}\W",0
8553,"\W!x{\w+fle[cx]\w+\W\w+pan\w+}\W",0
8554,"\W!x{\w+fle[cx]\w+\W\w+ver[ts]\w+}\W",0
8555,"\W!x{\w+fle[cx]\w+\Wsub\w+}\W",0
8556,"\W!x{\w+fle[cx]\w+\W\w+press\w+}\W",1
8557,"\W!x{\w+fle[cx]\w+\W\w+port\w+}\W",0
8558,"\W!x{\w+fle[cx]\w+\W\w+ian}\W",0
8559,"\W!x{\w+fle[cx]\w+\W\w+auto?\w+}\W",0
8560,"\W!x{\w+fle[cx]\w+\W\w+ist}\W",0
8561,"\W!x{\w+fle[cx]\w+\W\w+dict?\w+}\W",1
8562,"\W!x{\w+fle[cx]\w+\W\w+form\w+}\W",0
8563,"\W!x{\w+fle[cx]\w+\Wil\w+}\W",0
8564,"\W!x{\w+fle[cx]\w+\Wnon\w+}\W",1
8565,"\W!x{\w+fle[cx]\w+\W\w+ship}\W",0
8566,"\W!x{\w+fle[cx]\w+\W\w+scri(pt|b)\w+}\W",1
8567,"\W!x{\w+fle[cx]\w+\W\w+stru(ct)?\w+}\W",0
8568,"\W!x{\w+fle[cx]\w+\W\w+eer}\W",0
8569,"\W!x{\w+fle[cx]\w+\W\w+c[ae]pt\w+}\W",0
8570,"\W!x{\w+fle[cx]\w+\W\w+cial}\W",1
8571,"\W!x{\w+fle[cx]\w+\W\w+cide\w+}\W",0
8572,"\W!x{\w+fle[cx]\w+\W\w+fact?\w+}\W",0
8573,"\W!x{\w+fle[cx]\w+\W\w+p(el|uls)\w+}\W",1
8574,"\W!x{\w+fle[cx]\w+\Wir\w+}\W",0
8575,"\W!x{\w+fle[cx]\w+\W\w+ject\w+}\W",0
8576,"\W!x{\w+fle[cx]\w+\W\w+tude}\W",0
8577,"\W!x{\w+fle[cx]\w+\Wuni\w+}\W",0
8578,"\W!x{\w+fle[cx]\w+\W\w+hood}\W",0
8579,"\W!x{\w+fle[cx]\w+\W\w+tract\w+}\W",0
8580,"\W!x{\w+fle[cx]\w+\W\w+ize}\W",0
8581,"\W!x{\w+fle[cx]\w+\W\w+pa(th|ss)\w+}\W",0
8582,"\W!x{\w+fle[cx]\w+\Wcontra\w+}\W",0
8583,"\W!x{\w+fle[cx]\w+\Wbene\w+}\W",0
8584,"\W!x{\w+fle[cx]\w+\Wtrans\w+}\W",0
8585,"\W!x{\w+fle[cx]\w+\W\w+fle[cx]\w+}\W",0
8586,"\W!x{\w+fle[cx]\w+\W\w+rupt\w+}\W",0
8587,"\W!x{\w+fle[cx]\w+\W\w+graph\w+}\W",0
8588,"\W!x{\w+fle[cx]\w+\Wpost\w+}\W",0
8589,"\W!x{\w+fle[cx]\w+\W\w+tial}\W",0
8590,"\W!x{\w+fle[cx]\w+\Wmal\w+}\W",0
8591,"\W!x{\w+fle[cx]\w+\W\w+ism}\W",0
8592,"\W!x{\w+fle[cx]\w+\Wdia\w+}\W",0
8593,"\W!x{\w+fle[cx]\w+\W\w+homo?\w+}\W",0
8594,"\W!x{\w+fle[cx]\w+\Wmulti\w+}\W",0
8595,"\W!x{\w+fle[cx]\w+\W\w+gr(ad|ess)\w+}\W",0
8596,"\W!x{\w+fle[cx]\w+\Wanti\w+}\W",0
8597,"\W!x{\w+fle[cx]\w+\Wmono\w+}\W",0
8598,"\W!x{\w+fle[cx]\w+\W\w+logy}\W",0
8599,"\W!x{\w+fle[cx]\w+\W\w+spire\w+}\W",1
8600,"\W!x{\w+rupt\w+\Wa\w+}\W",57
8601,"\W!x{\w+rupt\w+\Wan\w+}\W",27
8602,"\W!x{\w+rupt\w+\W\w+er}\W",20
8603,"\W!x{\w+rupt\w+\Wco\w+}\W",3
8604,"\W!x{\w+rupt\w+\W\w+ly}\W",5
8605,"\W!x{\w+rupt\w+\Wbe\w+}\W",3
8606,"\W!x{\w+rupt\w+\Wre\w+}\W",4
8607,"\W!x{\w+rupt\w+\W\w+or}\W",4
8608,"\W!x{\w+rupt\w+\W\w+ion}\W",5
8609,"\W!x{\w+rupt\w+\Win\w+}\W",10
8610,"\W!x{\w+rupt\w+\Wde\w+}\W",1
8611,"\W!x{\w+rupt\w+\Wdi\w+}\W",0
8612,"\W!x{\w+rupt\w+\W\w+ent}\W",2
8613,"\W!x{\w+rupt\w+\W\w+geo?\w+}\W",2
8614,"\W!x{\w+rupt\w+\W\w+al}\W",1
8615,"\W!x{\w+rupt\w+\Wcom\w+}\W",0
8616,"\W!x{\w+rupt\w+\Wcon\w+}\W",2
8617,"\W!x{\w+rupt\w+\Wun\w+}\W",0
8618,"\W!x{\w+rupt\w+\Wex\w+}\W",0
8619,"\W!x{\w+rupt\w+\Wen\w+}\W",4
8620,"\W!x{\w+rupt\w+\Wpro\w+}\W",2
8621,"\W!x{\w+rupt\w+\W\w+ation}\W",2
8622,"\W!x{\w+rupt\w+\W\w+ive}\W",0
8623,"\W!x{\w+rupt\w+\Wdis\w+}\W",0
8624,"\W!x{\w+rupt\w+\W\w+ous}\W",0
8625,"\W!x{\w+rupt\w+\W\w+ate}\W",1
8626,"\W!x{\w+rupt\w+\W\w+ure}\W",0
8627,"\W!x{\w+rupt\w+\Wpre\w+}\W",1
8628,"\W!x{\w+rupt\w+\W\w+ment}\W",0
8629,"\W!x{\w+rupt\w+\W\w+ence}\W",1
8630,"\W!x{\w+rupt\w+\W\w+able}\W",1
8631,"\W!x{\w+rupt\w+\W\w+ant}\W",0
8632,"\W!x{\w+rupt\w+\W\w+ity}\W",2
8633,"\W!x{\w+rupt\w+\W\w+ness}\W",1
8634,"\W!x{\w+rupt\w+\W\w+ance}\W",1
8635,"\W!x{\w+rupt\w+\W\w+ful}\W",0
8636,"\W!x{\w+rupt\w+\Wim\w+}\W",2
8637,"\W!x{\w+rupt\w+\W\w+age}\W",0
8638,"\W!x{\w+rupt\w+\W\w+ish}\W",0
8639,"\W!x{\w+rupt\w+\W\w+ic}\W",0
8640,"\W!x{\w+rupt\w+\W\w+ary}\W",0
8641,"\W!x{\w+rupt\w+\W\w+mi[ts]\w+}\W",0
8642,"\W!x{\w+rupt\w+\W\w+bio?\w+}\W",0
8643,"\W!x{\w+rupt\w+\W\w+ise}\W",0
8644,"\W!x{\w+rupt\w+\Wbi\w+}\W",0
8645,"\W!x{\w+rupt\w+\W\w+less}\W",0
8646,"\W!x{\w+rupt\w+\Winter\w+}\W",0
8647,"\W!x{\w+rupt\w+\Wmis\w+}\W",0
8648,"\W!x{\w+rupt\w+\W\w+ible}\W",0
8649,"\W!x{\w+rupt\w+\Wcol\w+}\W",0
8650,"\W!x{\w+rupt\w+\Wtri\w+}\W",0
8651,"\W!x{\w+rupt\w+\W\w+spect?\w+}\W",0
8652,"\W!x{\w+rupt\w+\Wem\w+}\W",0
8653,"\W!x{\w+rupt\w+\W\w+pan\w+}\W",0
8654,"\W!x{\w+rupt\w+\W\w+ver[ts]\w+}\W",2
8655,"\W!x{\w+rupt\w+\Wsub\w+}\W",0
8656,"\W!x{\w+rupt\w+\W\w+press\w+}\W",0
8657,"\W!x{\w+rupt\w+\W\w+port\w+}\W",0
8658,"\W!x{\w+rupt\w+\W\w+ian}\W",0
8659,"\W!x{\w+rupt\w+\W\w+auto?\w+}\W",0
8660,"\W!x{\w+rupt\w+\W\w+ist}\W",0
8661,"\W!x{\w+rupt\w+\W\w+dict?\w+}\W",0
8662,"\W!x{\w+rupt\w+\W\w+form\w+}\W",0
8663,"\W!x{\w+rupt\w+\Wil\w+}\W",0
8664,"\W!x{\w+rupt\w+\Wnon\w+}\W",0
8665,"\W!x{\w+rupt\w+\W\w+ship}\W",0
8666,"\W!x{\w+rupt\w+\W\w+scri(pt|b)\w+}\W",0
8667,"\W!x{\w+rupt\w+\W\w+stru(ct)?\w+}\W",0
8668,"\W!x{\w+rupt\w+\W\w+eer}\W",0
8669,"\W!x{\w+rupt\w+\W\w+c[ae]pt\w+}\W",1
8670,"\W!x{\w+rupt\w+\W\w+cial}\W",0
8671,"\W!x{\w+rupt\w+\W\w+cide\w+}\W",0
8672,"\W!x{\w+rupt\w+\W\w+fact?\w+}\W",0
8673,"\W!x{\w+rupt\w+\W\w+p(el|uls)\w+}\W",0
8674,"\W!x{\w+rupt\w+\Wir\w+}\W",0
8675,"\W!x{\w+rupt\w+\W\w+ject\w+}\W",0
8676,"\W!x{\w+rupt\w+\W\w+tude}\W",0
8677,"\W!x{\w+rupt\w+\Wuni\w+}\W",0
8678,"\W!x{\w+rupt\w+\W\w+hood}\W",0
8679,"\W!x{\w+rupt\w+\W\w+tract\w+}\W",0
8680,"\W!x{\w+rupt\w+\W\w+ize}\W",0
8681,"\W!x{\w+rupt\w+\W\w+pa(th|ss)\w+}\W",0
8682,"\W!x{\w+rupt\w+\Wcontra\w+}\W",0
8683,"\W!x{\w+rupt\w+\Wbene\w+}\W",0
8684,"\W!x{\w+rupt\w+\Wtrans\w+}\W",0
8685,"\W!x{\w+rupt\w+\W\w+fle[cx]\w+}\W",0
8686,"\W!x{\w+rupt\w+\W\w+rupt\w+}\W",0
8687,"\W!x{\w+rupt\w+\W\w+graph\w+}\W",0
8688,"\W!x{\w+rupt\w+\Wpost\w+}\W",0
8689,"\W!x{\w+rupt\w+\W\w+tial}\W",0
8690,"\W!x{\w+rupt\w+\Wmal\w+}\W",0
8691,"\W!x{\w+rupt\w+\W\w+ism}\W",0
8692,"\W!x{\w+rupt\w+\Wdia\w+}\W",0
8693,"\W!x{\w+rupt\w+\W\w+homo?\w+}\W",0
8694,"\W!x{\w+rupt\w+\Wmulti\w+}\W",0
8695,"\W!x{\w+rupt\w+\W\w+gr(ad|ess)\w+}\W",0
8696,"\W!x{\w+rupt\w+\Wanti\w+}\W",0
8697,"\W!x{\w+rupt\w+\Wmono\w+}\W",0
8698,"\W!x{\w+rupt\w+\W\w+logy}\W",0
8699,"\W!x{\w+rupt\w+\W\w+spire\w+}\W",0
8700,"\W!x{\w+graph\w+\Wa\w+}\W",70
8701,"\W!x{\w+graph\w+\Wan\w+}\W",33
8702,"\W!x{\w+graph\w+\W\w+er}\W",11
8703,"\W!x{\w+graph\w+\Wco\w+}\W",8
8704,"\W!x{\w+graph\w+\W\w+ly}\W",3
8705,"\W!x{\w+graph\w+\Wbe\w+}\W",2
8706,"\W!x{\w+graph\w+\Wre\w+}\W",9
8707,"\W!x{\w+graph\w+\W\w+or}\W",4
8708,"\W!x{\w+graph\w+\W\w+ion}\W",14
8709,"\W!x{\w+graph\w+\Win\w+}\W",6
8710,"\W!x{\w+graph\w+\Wde\w+}\W",4
8711,"\W!x{\w+graph\w+\Wdi\w+}\W",7
8712,"\W!x{\w+graph\w+\W\w+ent}\W",6
8713,"\W!x{\w+graph\w+\W\w+geo?\w+}\W",2
8714,"\W!x{\w+graph\w+\W\w+al}\W",2
8715,"\W!x{\w+graph\w+\Wcom\w+}\W",4
8716,"\W!x{\w+graph\w+\Wcon\w+}\W",0
8717,"\W!x{\w+graph\w+\Wun\w+}\W",3
8718,"\W!x{\w+graph\w+\Wex\w+}\W",7
8719,"\W!x{\w+graph\w+\Wen\w+}\W",3
8720,"\W!x{\w+graph\w+\Wpro\w+}\W",2
8721,"\W!x{\w+graph\w+\W\w+ation}\W",6
8722,"\W!x{\w+graph\w+\W\w+ive}\W",0
8723,"\W!x{\w+graph\w+\Wdis\w+}\W",2
8724,"\W!x{\w+graph\w+\W\w+ous}\W",0
8725,"\W!x{\w+graph\w+\W\w+ate}\W",0
8726,"\W!x{\w+graph\w+\W\w+ure}\W",1
8727,"\W!x{\w+graph\w+\Wpre\w+}\W",0
8728,"\W!x{\w+graph\w+\W\w+ment}\W",4
8729,"\W!x{\w+graph\w+\W\w+ence}\W",0
8730,"\W!x{\w+graph\w+\W\w+able}\W",1
8731,"\W!x{\w+graph\w+\W\w+ant}\W",0
8732,"\W!x{\w+graph\w+\W\w+ity}\W",1
8733,"\W!x{\w+graph\w+\W\w+ness}\W",2
8734,"\W!x{\w+graph\w+\W\w+ance}\W",2
8735,"\W!x{\w+graph\w+\W\w+ful}\W",0
8736,"\W!x{\w+graph\w+\Wim\w+}\W",2
8737,"\W!x{\w+graph\w+\W\w+age}\W",1
8738,"\W!x{\w+graph\w+\W\w+ish}\W",0
8739,"\W!x{\w+graph\w+\W\w+ic}\W",0
8740,"\W!x{\w+graph\w+\W\w+ary}\W",0
8741,"\W!x{\w+graph\w+\W\w+mi[ts]\w+}\W",0
8742,"\W!x{\w+graph\w+\W\w+bio?\w+}\W",2
8743,"\W!x{\w+graph\w+\W\w+ise}\W",0
8744,"\W!x{\w+graph\w+\Wbi\w+}\W",0
8745,"\W!x{\w+graph\w+\W\w+less}\W",0
8746,"\W!x{\w+graph\w+\Winter\w+}\W",0
8747,"\W!x{\w+graph\w+\Wmis\w+}\W",1
8748,"\W!x{\w+graph\w+\W\w+ible}\W",0
8749,"\W!x{\w+graph\w+\Wcol\w+}\W",1
8750,"\W!x{\w+graph\w+\Wtri\w+}\W",0
8751,"\W!x{\w+graph\w+\W\w+spect?\w+}\W",1
8752,"\W!x{\w+graph\w+\Wem\w+}\W",0
8753,"\W!x{\w+graph\w+\W\w+pan\w+}\W",0
8754,"\W!x{\w+graph\w+\W\w+ver[ts]\w+}\W",0
8755,"\W!x{\w+graph\w+\Wsub\w+}\W",0
8756,"\W!x{\w+graph\w+\W\w+press\w+}\W",0
8757,"\W!x{\w+graph\w+\W\w+port\w+}\W",3
8758,"\W!x{\w+graph\w+\W\w+ian}\W",0
8759,"\W!x{\w+graph\w+\W\w+auto?\w+}\W",0
8760,"\W!x{\w+graph\w+\W\w+ist}\W",2
8761,"\W!x{\w+graph\w+\W\w+dict?\w+}\W",0
8762,"\W!x{\w+graph\w+\W\w+form\w+}\W",0
8763,"\W!x{\w+graph\w+\Wil\w+}\W",0
8764,"\W!x{\w+graph\w+\Wnon\w+}\W",0
8765,"\W!x{\w+graph\w+\W\w+ship}\W",0
8766,"\W!x{\w+graph\w+\W\w+scri(pt|b)\w+}\W",0
8767,"\W!x{\w+graph\w+\W\w+stru(ct)?\w+}\W",5
8768,"\W!x{\w+graph\w+\W\w+eer}\W",0
8769,"\W!x{\w+graph\w+\W\w+c[ae]pt\w+}\W",0
8770,"\W!x{\w+graph\w+\W\w+cial}\W",0
8771,"\W!x{\w+graph\w+\W\w+cide\w+}\W",0
8772,"\W!x{\w+graph\w+\W\w+fact?\w+}\W",0
8773,"\W!x{\w+graph\w+\W\w+p(el|uls)\w+}\W",0
8774,"\W!x{\w+graph\w+\Wir\w+}\W",0
8775,"\W!x{\w+graph\w+\W\w+ject\w+}\W",0
8776,"\W!x{\w+graph\w+\W\w+tude}\W",0
8777,"\W!x{\w+graph\w+\Wuni\w+}\W",1
8778,"\W!x{\w+graph\w+\W\w+hood}\W",0
8779,"\W!x{\w+graph\w+\W\w+tract\w+}\W",0
8780,"\W!x{\w+graph\w+\W\w+ize}\W",0
8781,"\W!x{\w+graph\w+\W\w+pa(th|ss)\w+}\W",0
8782,"\W!x{\w+graph\w+\Wcontra\w+}\W",0
8783,"\W!x{\w+graph\w+\Wbene\w+}\W",0
8784,"\W!x{\w+graph\w+\Wtrans\w+}\W",0
8785,"\W!x{\w+graph\w+\W\w+fle[cx]\w+}\W",0
8786,"\W!x{\w+graph\w+\W\w+rupt\w+}\W",0
8787,"\W!x{\w+graph\w+\W\w+graph\w+}\W",0
8788,"\W!x{\w+graph\w+\Wpost\w+}\W",1
8789,"\W!x{\w+graph\w+\W\w+tial}\W",0
8790,"\W!x{\w+graph\w+\Wmal\w+}\W",0
8791,"\W!x{\w+graph\w+\W\w+ism}\W",1
8792,"\W!x{\w+graph\w+\Wdia\w+}\W",0
8793,"\W!x{\w+graph\w+\W\w+homo?\w+}\W",0
8794,"\W!x{\w+graph\w+\Wmulti\w+}\W",0
8795,"\W!x{\w+graph\w+\W\w+gr(ad|ess)\w+}\W",0
8796,"\W!x{\w+graph\w+\Wanti\w+}\W",0
8797,"\W!x{\w+graph\w+\Wmono\w+}\W",0
8798,"\W!x{\w+graph\w+\W\w+logy}\W",0
8799,"\W!x{\w+graph\w+\W\w+spire\w+}\W",0
8800,"\W!x{post\w+\Wa\w+}\W",79
8801,"\W!x{post\w+\Wan\w+}\W",31
8802,"\W!x{post\w+\W\w+er}\W",13
8803,"\W!x{post\w+\Wco\w+}\W",5
8804,"\W!x{post\w+\W\w+ly}\W",3
8805,"\W!x{post\w+\Wbe\w+}\W",1
8806,"\W!x{post\w+\Wre\w+}\W",6
8807,"\W!x{post\w+\W\w+or}\W",9
8808,"\W!x{post\w+\W\w+ion}\W",2
8809,"\W!x{post\w+\Win\w+}\W",3
8810,"\W!x{post\w+\Wde\w+}\W",2
8811,"\W!x{post\w+\Wdi\w+}\W",3
8812,"\W!x{post\w+\W\w+ent}\W",0
8813,"\W!x{post\w+\W\w+geo?\w+}\W",3
8814,"\W!x{post\w+\W\w+al}\W",1
8815,"\W!x{post\w+\Wcom\w+}\W",1
8816,"\W!x{post\w+\Wcon\w+}\W",1
8817,"\W!x{post\w+\Wun\w+}\W",6
8818,"\W!x{post\w+\Wex\w+}\W",1
8819,"\W!x{post\w+\Wen\w+}\W",0
8820,"\W!x{post\w+\Wpro\w+}\W",2
8821,"\W!x{post\w+\W\w+ation}\W",0
8822,"\W!x{post\w+\W\w+ive}\W",0
8823,"\W!x{post\w+\Wdis\w+}\W",2
8824,"\W!x{post\w+\W\w+ous}\W",0
8825,"\W!x{post\w+\W\w+ate}\W",0
8826,"\W!x{post\w+\W\w+ure}\W",0
8827,"\W!x{post\w+\Wpre\w+}\W",0
8828,"\W!x{post\w+\W\w+ment}\W",0
8829,"\W!x{post\w+\W\w+ence}\W",1
8830,"\W!x{post\w+\W\w+able}\W",0
8831,"\W!x{post\w+\W\w+ant}\W",0
